route_id,route_name,station_order,station_name,minutes_from_previous,cumulative_minutes,source_note
MSB_VLCY,Chennai Beach to Velachery,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_VLCY_VIA_MSB,Avadi to Velachery via Chennai Beach,28,Kasturba Nagar,3,93,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_VLCY_VIA_MSB,Avadi to Velachery via Chennai Beach,29,Indira Nagar,3,96,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_VLCY_VIA_MSB,Avadi to Velachery via Chennai Beach,30,Thiruvanmiyur,4,100,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_VLCY_VIA_MSB,Avadi to Velachery via Chennai Beach,31,Taramani,4,104,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_VLCY_VIA_MSB,Avadi to Velachery via Chennai Beach,32,Perungudi,4,108,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_VLCY_VIA_MSB,Avadi to Velachery via Chennai Beach,33,Velachery,5,113,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,2,Chennai Fort,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,3,Chennai Park,3,7,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,4,Chennai Central,4,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,5,Basin Bridge,4,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,6,Vyasarpadi Jeeva,4,19,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,7,Perambur,3,22,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,8,Perambur Carriage Works,3,25,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,9,Perambur Loco Works,3,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,10,Villivakkam,4,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,11,Korattur,5,37,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,12,Pattaravakkam,4,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,13,Ambattur,4,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,14,Tirumullaivoyal,4,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,15,Annanur,3,52,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_AVD,Chennai Beach to Avadi,16,Avadi,4,56,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,1,Avadi,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,2,Annanur,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,3,Tirumullaivoyal,3,7,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,4,Ambattur,4,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,5,Pattaravakkam,4,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,6,Korattur,4,19,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,7,Villivakkam,5,24,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,8,Perambur Loco Works,4,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,9,Perambur Carriage Works,3,31,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,10,Perambur,3,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,11,Vyasarpadi Jeeva,3,37,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,12,Basin Bridge,4,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,13,Chennai Central,4,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,14,Chennai Park,4,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,15,Chennai Fort,3,52,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MSB,Avadi to Chennai Beach,16,Chennai Beach,4,56,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,1,Chennai Central,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,2,Basin Bridge,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,3,Vyasarpadi Jeeva,4,8,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,4,Perambur,3,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,5,Perambur Carriage Works,3,14,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,6,Perambur Loco Works,3,17,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,7,Villivakkam,4,21,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,8,Korattur,5,26,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,9,Pattaravakkam,4,30,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,10,Ambattur,4,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,11,Tirumullaivoyal,4,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,12,Annanur,3,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_AVD,Chennai Central to Avadi,13,Avadi,4,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,1,Avadi,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,2,Annanur,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,3,Tirumullaivoyal,3,7,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,4,Ambattur,4,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,5,Pattaravakkam,4,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,6,Korattur,4,19,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,7,Villivakkam,5,24,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,8,Perambur Loco Works,4,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,9,Perambur Carriage Works,3,31,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,10,Perambur,3,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,11,Vyasarpadi Jeeva,3,37,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,12,Basin Bridge,4,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
AVD_MAS,Avadi to Chennai Central,13,Chennai Central,4,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,2,Chennai Fort,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,3,Chennai Park,3,7,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,4,Chennai Central,4,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,5,Basin Bridge,4,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,6,Vyasarpadi Jeeva,4,19,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,7,Perambur,3,22,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,8,Perambur Carriage Works,3,25,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,9,Perambur Loco Works,3,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,10,Villivakkam,4,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,11,Korattur,5,37,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,12,Pattaravakkam,4,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,13,Ambattur,4,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,14,Tirumullaivoyal,4,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,15,Annanur,3,52,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,16,Avadi,4,56,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,17,Hindu College,4,60,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,18,Pattabiram,4,64,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,19,Nemilichery,4,68,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,20,Tiruninravur,5,73,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,21,Veppampattu,5,78,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,22,Sevvapet Road,5,83,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,23,Putlur,4,87,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,24,Tiruvallur,5,92,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_KBT,Chennai Beach to Kadambattur,25,Kadambattur,6,98,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,1,Kadambattur,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,2,Tiruvallur,6,6,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,3,Putlur,5,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,4,Sevvapet Road,4,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,5,Veppampattu,5,20,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,6,Tiruninravur,5,25,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,7,Nemilichery,5,30,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,8,Pattabiram,4,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,9,Hindu College,4,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,10,Avadi,4,42,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,11,Annanur,4,46,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,12,Tirumullaivoyal,3,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,13,Ambattur,4,53,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,14,Pattaravakkam,4,57,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,15,Korattur,4,61,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,16,Villivakkam,5,66,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,17,Perambur Loco Works,4,70,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,18,Perambur Carriage Works,3,73,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,19,Perambur,3,76,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,20,Vyasarpadi Jeeva,3,79,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,21,Basin Bridge,4,83,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,22,Chennai Central,4,87,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,23,Chennai Park,4,91,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,24,Chennai Fort,3,94,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MSB,Kadambattur to Chennai Beach,25,Chennai Beach,4,98,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,1,Chennai Central,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,2,Basin Bridge,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,3,Vyasarpadi Jeeva,4,8,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,4,Perambur,3,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,5,Perambur Carriage Works,3,14,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,6,Perambur Loco Works,3,17,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,7,Villivakkam,4,21,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,8,Korattur,5,26,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,9,Pattaravakkam,4,30,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,10,Ambattur,4,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,11,Tirumullaivoyal,4,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,12,Annanur,3,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,13,Avadi,4,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,14,Hindu College,4,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,15,Pattabiram,4,53,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,16,Nemilichery,4,57,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,17,Tiruninravur,5,62,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,18,Veppampattu,5,67,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,19,Sevvapet Road,5,72,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,20,Putlur,4,76,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,21,Tiruvallur,5,81,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_KBT,Chennai Central to Kadambattur,22,Kadambattur,6,87,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,1,Kadambattur,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,2,Tiruvallur,6,6,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,3,Putlur,5,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,4,Sevvapet Road,4,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,5,Veppampattu,5,20,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,6,Tiruninravur,5,25,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,7,Nemilichery,5,30,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,8,Pattabiram,4,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,9,Hindu College,4,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,10,Avadi,4,42,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,11,Annanur,4,46,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,12,Tirumullaivoyal,3,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,13,Ambattur,4,53,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,14,Pattaravakkam,4,57,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,15,Korattur,4,61,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,16,Villivakkam,5,66,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,17,Perambur Loco Works,4,70,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,18,Perambur Carriage Works,3,73,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,19,Perambur,3,76,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,20,Vyasarpadi Jeeva,3,79,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,21,Basin Bridge,4,83,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
KBT_MAS,Kadambattur to Chennai Central,22,Chennai Central,4,87,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,2,Chennai Fort,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,3,Chennai Park,3,7,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,4,Chennai Central,4,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,5,Basin Bridge,4,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,6,Vyasarpadi Jeeva,4,19,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,7,Perambur,3,22,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,8,Perambur Carriage Works,3,25,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,9,Perambur Loco Works,3,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,10,Villivakkam,4,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,11,Korattur,5,37,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,12,Pattaravakkam,4,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,13,Ambattur,4,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,14,Tirumullaivoyal,4,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,15,Annanur,3,52,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,16,Avadi,4,56,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,17,Hindu College,4,60,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_PAB,Chennai Beach to Pattabiram,18,Pattabiram,4,64,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,1,Pattabiram,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,2,Hindu College,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,3,Avadi,4,8,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,4,Annanur,4,12,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,5,Tirumullaivoyal,3,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,6,Ambattur,4,19,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,7,Pattaravakkam,4,23,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,8,Korattur,4,27,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,9,Villivakkam,5,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,10,Perambur Loco Works,4,36,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,11,Perambur Carriage Works,3,39,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,12,Perambur,3,42,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,13,Vyasarpadi Jeeva,3,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,14,Basin Bridge,4,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,15,Chennai Central,4,53,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,16,Chennai Park,4,57,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,17,Chennai Fort,3,60,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MSB,Pattabiram to Chennai Beach,18,Chennai Beach,4,64,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,1,Chennai Central,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
